batch_id,company_id,company_name_zh,company_name_en,world500_rank,gbt4754_section_code,gbt4754_section_name_zh,gbt4754_section_name_en,mapping_basis_en,mapping_basis_zh,review_status,confidence_level
batch_12,r066_metaplatforms公司,Meta Platforms公司,Meta Platforms公司,66,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r068_verizoncommunications,威瑞森电信,VERIZON COMMUNICATIONS,68,I,信息传输、软件和信息技术服务业,"Information Transmission, Software and Information Technology Services",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r097_enel,意大利国家电力公司,ENEL,97,I,电力、热力、燃气及水生产和供应业,"Information Transmission, Software and Information Technology Services",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r098_eni,埃尼石油公司,ENI,98,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r101_eon,意昂集团,E.ON,101,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r105_boschgroup,博世集团,BOSCH GROUP,105,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r124_unitedparcelservice,联合包裹速递服务公司,UNITED PARCEL SERVICE,124,G,交通运输、仓储和邮政业,"Transport, Storage and Post",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r125_ptt,泰国国家石油有限公司,PTT,125,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r126_axa,安盛,AXA,126,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r128_sony,索尼,SONY,128,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r141_tencentholdings,腾讯控股有限公司,TENCENT HOLDINGS,141,F,批发和零售业,Wholesale and Retail Trade,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r153_eneosholdings,引能仕控股株式会社,ENEOS HOLDINGS,153,D,电力、热力、燃气及水生产和供应业,"Electricity, Heat, Gas and Water Production and Supply",Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r162_kia,起亚公司,KIA,162,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r174_法国bpce银行集团,法国BPCE银行集团,法国BPCE银行集团,174,J,金融业,Finance,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
batch_12,r176_巴西jbs公司,巴西JBS公司,巴西JBS公司,176,C,制造业,Manufacturing,Mapped directly from the world500 registry entry.,Directly mapped from the world500 registry GB/T 4754-2017 section field.,registry_mapped,high
